Index;Product Name;Colors;Pic Urls;Care Instructions
3523;Slimfit trousers in a cotton blend;Grey  Dark Blue  Light Beige  Black;https://images.hugoboss.com/is/image/boss/hbeu50420517_033_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3524;Cuffedhem jersey trousers with cutlogo tape;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50433970_405_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3525;Slimfit jogging trousers with colourblock insert;Dark Blue  Dark Green  Light Grey  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50430546_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3526;Relaxedfit shirt with garmentwashed finish;White  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50431927_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3527;Hooded loungewear jacket in French terry with contrast stripes;Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50431084_054_100?wid=462&qlt=80  ;40 mild wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3528;Cuffed loungewear trousers in French terry with printed logo;Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50431098_054_100?wid=462&qlt=80  ;40 mild wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3529;Cotton slimfit shirt with a filcoup motif;Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50431309_440_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3530;Slimfit suit in stretchcotton twill;Beige;https://images.hugoboss.com/is/image/boss/hbeu50433786_267_170?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3531;Doublebreasted relaxedfit tuxedo suit in Italian silk;Light Brown;https://images.hugoboss.com/is/image/boss/hbeu50439084_234_170?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3532;Slimfit trousers in a cotton blend;Light Beige  Dark Blue  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50420517_273_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3533;Cottonblend Tshirt with vertical logo print;Dark Blue  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50431774_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3534;Slimfit polo shirt in washed piqu with logo patch;Light Blue  Dark Red  Turquoise  Blue  Dark Blue  Khaki  White  Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50378334_450_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3535;Relaxedfit trousers in cotton terry with rubber trims;Light Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50426793_051_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3536;Relaxedfit hooded sweatshirt in cotton terry;Light Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50426651_051_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3537;Extraslimfit cotton shirt with allover structure;Blue  Grey;https://images.hugoboss.com/is/image/boss/hbeu50431444_459_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3538;Regularfit polo shirt with logo collar;Turquoise  Dark Blue  White  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50432089_449_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3539;Regularfit jeans in bleachwashed slub stretch denim;Light Blue;https://images.hugoboss.com/is/image/boss/hbeu50433142_452_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3540;Formal slimfit coat in pure cashmere;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438921_405_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3541;Longsleeved slimfit polo shirt in mercerised cotton;Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438245_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3542;Extraslimfit shirt with fil찼fil structure;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50431605_413_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3543;Polo shirt in organic cotton and recycled yarns;Black  Dark Green  Green  White;https://images.hugoboss.com/is/image/boss/hbeu50436713_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3544;Bomberstyle zipthrough sweatshirt with quilted front;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50436481_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3545;Cotton Tshirt with allover logos;White  Light Green  Black;https://images.hugoboss.com/is/image/boss/hbeu50436848_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3546;Polo shirt in organic cotton and recycled yarns;Green  Dark Green  White  Black;https://images.hugoboss.com/is/image/boss/hbeu50436713_327_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3547;Regularfit cottonblend sweatshirt with tonal structure;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50437825_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3548;Regularfit jeans in darkblue superstretch denim;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50433119_416_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3549;Cottonblend jogging trousers with quilted details;Black;https://images.hugoboss.com/is/image/boss/hbeu50435026_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3550;Interlockcotton jogging trousers with logotape sides;Dark Grey  Red  Black;https://images.hugoboss.com/is/image/boss/hbeu50432341_027_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3551;Slimfit shirt in cotton twill with spread collar;White  Light Blue  Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50399344_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Chemical dry cleaning P
3552;Regularfit buttondown shirt in stretchcotton poplin;Turquoise  Dark Orange  Light Blue  Dark Blue  Light Grey  White;https://images.hugoboss.com/is/image/boss/hbeu50431538_488_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
3553;Shortsleeved regularfit buttondown shirt in stretch poplin;Light Blue  Pink  Turquoise  Blue  Dark Blue  Dark Green  White;https://images.hugoboss.com/is/image/boss/hbeu50431516_488_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
3554;Slimfit trousers in garmentdyed stretch cotton;Beige;https://images.hugoboss.com/is/image/boss/hbeu50430417_262_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3555;Zipneck slimfit polo shirt in mercerised cotton;Dark Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50432329_027_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3556;Zipneck slimfit polo shirt in mercerised cotton;Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50432329_405_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3557;Extraslimfit black jeans in stretch denim;Black;https://images.hugoboss.com/is/image/boss/hbeu50435065_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3558;Interlockcotton sweatshirt with verticallogo tape sleeves;Dark Grey  light pink  Black;https://images.hugoboss.com/is/image/boss/hbeu50432332_027_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3559;Regularfit trousers in stretch fabric with silk facings;Light Brown;https://images.hugoboss.com/is/image/boss/hbeu50439087_234_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3560;Polo shirt in mercerised cotton with contrast piping;Light Blue  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50434028_455_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3561;Polo shirt in mercerised cotton with contrast piping;Black  Light Blue  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50434028_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3562;Logoprint hooded sweatshirt in a doublefaced cotton blend;Black  Dark Blue  Dark Green  Grey;https://images.hugoboss.com/is/image/boss/hbeu50430864_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3563;Slimfit jogging trousers with colourblock insert;Light Grey  Dark Blue  Dark Green  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50430546_057_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3564;Honeycombstructure cotton polo shirt with denimlook detailing;White  Dark Blue  Grey;https://images.hugoboss.com/is/image/boss/hbeu50432072_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3565;Threeinone waterrepellent jacket with detachable vest;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50436486_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
3566;Slimfit shorts in waterrepellent technical twill;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50430358_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3567;Slimfit quilted jacket with waterrepellent finish;Black;https://images.hugoboss.com/is/image/boss/hbeu50437387_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Professional wet clean
3568;Slimfit padded jacket with detachable logoprint hood;Dark Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50434403_016_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
3569;Slimfit shorts with tonal fabric blocking;Dark Blue  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50430343_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3570;Oversizedfit shirt in cotton twill with collection embroidery;Light Green;https://images.hugoboss.com/is/image/boss/hbeu50438547_346_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3571;Slimfit polo shirt with monogram print;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50436312_403_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3572;Regularfit Tshirt with newseason logo artwork;White  light pink  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50436413_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3573;Slimfit jacket in stretch wool flannel;Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438515_030_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3574;Cottonjacquard polo shirt with checked collar and cuffs;White  Grey;https://images.hugoboss.com/is/image/boss/hbeu50436323_102_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3575;Regularfit shirt in microprint cotton voile;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438904_402_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
3576;Slimfit shirt in stretch cottonblend canvas;Black  White;https://images.hugoboss.com/is/image/boss/hbeu50438003_001_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3577;Relaxedfit shirt with collectionthemed print;Black  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50438095_001_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3578;Cottonjersey Tshirt with PVCfree graphic print;White  Light Green  Black;https://images.hugoboss.com/is/image/boss/hbeu50439049_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3579;Relaxedfit sweatshirt in cottonblend terry;Dark Blue  Yellow  Dark Red  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50418949_404_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3580;Slimfit shirt in easyiron cotton poplin;White;https://images.hugoboss.com/is/image/boss/hbeu50436100_199_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3581;Slimfit jeans in blue cashmeretouch Italian denim;Blue;https://images.hugoboss.com/is/image/boss/hbeu50437918_430_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
3582;Waterrepellent down jacket with logotape trim;Black;https://images.hugoboss.com/is/image/boss/hbeu50436643_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
3583;Regularfit Tshirt with PVCfree photographic print;White  White  Black  Black;https://images.hugoboss.com/is/image/boss/hbeu50439038_101_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3584;Pimacotton Tshirt with newseason logo print;White  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50439032_101_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3585;Frenchterry sweatshirt with printdetail logo;White  Black;https://images.hugoboss.com/is/image/boss/hbeu50439412_101_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3586;Garmentdyed hooded jacket with partially recycled padding;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50432612_404_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Professional wet clean
3587;Cottonjersey Tshirt with newseason logo artwork;White  Black;https://images.hugoboss.com/is/image/boss/hbeu50435529_100_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3588;Slimfit suit in virgin wool with micro pattern;Light Brown;https://images.hugoboss.com/is/image/boss/hbeu50446676_238_170?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
3589;Slimfit biker jacket in waxed leather;Black  Dark Brown;https://images.hugoboss.com/is/image/boss/hbeu50436214_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Gentle chemical dry cleaning F
3590;Slimfit coat in virgin wool and cashmere;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50438690_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
3591;Regularfit overcoat in recycled memory fabric;Light Beige  Dark Blue  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50436691_275_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
3592;Extraslimfit nappaleather jacket with stand collar;Black;https://images.hugoboss.com/is/image/boss/hbeu50437190_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Gentle chemical dry cleaning F
3593;Slimfit jeans in steelblue Italian denim;Blue;https://images.hugoboss.com/is/image/boss/hbeu50437899_431_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
3594;Slimfit shirt in marbleprint cotton poplin;Black;https://images.hugoboss.com/is/image/boss/hbeu50436901_001_100?wid=462&qlt=80  ;30 fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3595;Hooded sweatshirt in French terry with collectionthemed print;Black;https://images.hugoboss.com/is/image/boss/hbeu50436129_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
3596;Blousonstyle jacket in softtouch fabric;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50437299_402_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
